id_transacao,valor,tempo,fim_de_semana,idade_cliente,tipo_transacao,cidade,perfil,numero_transacoes,fraude
2570,1000.0,22.39892331055617,1,61,compra,Vitória,Aposentado,4,1
2571,1000.0,17.542802229770416,0,21,saque,Palmas,Estudante,5,1
2572,1000.0,20.070866391386833,0,44,compra,Belo Horizonte,Não Aposentado,5,1
2573,1000.0,11.408197030377305,0,28,transferencia,Fortaleza,Estudante,1,0
2574,1034.5258282092282,18.603137529836317,0,31,compra,Palmas,Não Aposentado,4,1
2575,1000.0,1.2610388701684903,0,79,saque,Vitória,Aposentado,1,0
2576,1000.0,21.500555932322676,0,24,compra,Manaus,Estudante,5,1
2577,1000.0,14.501965681816898,0,27,saque,Curitiba,Estudante,5,1
2578,1000.0,23.774156247563184,0,48,compra,Goiânia,Não Aposentado,4,1
2579,1000.0,15.638833211348484,1,49,compra,Aracaju,Não Aposentado,4,1
2580,1000.0,7.862264576685091,0,69,compra,Rio Branco,Aposentado,4,1
2581,1000.0,16.862896917948955,0,23,compra,Florianópolis,Estudante,1,0
2582,1000.0,10.07622682954822,0,73,compra,Florianópolis,Aposentado,2,0
2583,1000.0,5.581293995114804,0,26,saque,Curitiba,Estudante,5,1
2584,1000.0,8.368299118855177,0,18,compra,Teresina,Estudante,2,0
2585,1000.0,18.317179959343967,1,28,transferencia,São Paulo,Estudante,4,1
2586,1000.0,0.5271400077084767,0,22,compra,Macapá,Estudante,5,1
2587,1000.0,1.4406236032435435,0,53,compra,Rio Branco,Não Aposentado,2,1
2588,1000.0,4.521427230532401,1,31,compra,Rio Branco,Não Aposentado,3,1
2589,1000.0,4.376522671750294,1,35,compra,São Paulo,Não Aposentado,5,1
2590,1000.0,1.050438772651603,0,62,compra,Vitória,Aposentado,1,0
2591,1000.0,17.780187285594007,1,45,compra,Belém,Não Aposentado,3,1
2592,1000.0,12.310494275059852,0,19,saque,São Luís,Estudante,3,1
2593,1000.0,14.247351934652148,0,57,compra,Vitória,Não Aposentado,3,1
2594,1000.0,9.741194584657432,0,35,compra,Cuiabá,Não Aposentado,3,1
2595,1000.0,21.229339400842775,1,25,compra,Fortaleza,Estudante,1,0
2596,1000.0,13.808585457604682,0,39,compra,Belém,Não Aposentado,3,1
2597,1000.0,13.578445630253738,1,57,saque,Porto Velho,Não Aposentado,3,1
2598,1000.0,3.9212610091144215,0,30,compra,Florianópolis,Não Aposentado,2,0
2599,1000.0,14.280236377785165,0,54,compra,Florianópolis,Não Aposentado,4,1
2600,1000.0,6.888314587777698,0,40,compra,Brasília,Não Aposentado,1,0
2601,1000.0,7.993790412935141,1,49,compra,Belém,Não Aposentado,1,0
2602,1000.0,15.762186264899844,0,76,compra,Brasília,Aposentado,1,0
2603,1000.0,11.628398502597808,0,27,compra,Palmas,Estudante,5,1
2604,1169.4070874979013,3.0144089888239955,0,75,compra,Manaus,Aposentado,2,0
2605,1000.0,2.6972065005448824,0,72,compra,Porto Velho,Aposentado,1,1
2606,1000.0,6.4900158158151,0,30,compra,Belém,Não Aposentado,2,0
2607,1000.0,19.424054692126564,0,50,compra,Maceió,Não Aposentado,1,0
2608,1000.0,15.374281679350748,0,28,saque,Teresina,Estudante,2,0
2609,1000.0,7.494353281992986,1,48,compra,Florianópolis,Não Aposentado,1,0
2610,1000.0,8.022079990438847,0,75,compra,Maceió,Aposentado,2,1
2611,1000.0,17.314884638211442,0,27,compra,Cuiabá,Estudante,5,1
2612,1000.0,5.377917824318721,0,21,compra,Fortaleza,Estudante,5,1
2613,1000.0,1.9290467884340972,0,30,compra,Belém,Não Aposentado,1,0
2614,1000.0,12.450431786911118,0,57,compra,Belo Horizonte,Não Aposentado,1,0
2615,1000.0,12.245983966017189,0,78,compra,Maceió,Aposentado,4,1
2616,1000.0,0.6620133300023836,0,23,compra,Macapá,Estudante,1,0
2617,1000.0,11.667513296999159,0,50,compra,Palmas,Não Aposentado,3,1
2618,1000.0,6.9869232368249,0,47,saque,Macapá,Não Aposentado,5,1
2619,1000.0,16.332000621810586,0,37,saque,Salvador,Não Aposentado,1,0
2620,1000.0,20.67526603059716,0,72,compra,São Paulo,Aposentado,3,1
2621,1000.0,13.797661967069725,1,46,saque,São Paulo,Não Aposentado,4,1
2622,1000.0,3.9601312056212326,1,48,compra,Maceió,Não Aposentado,2,0
2623,1000.0,12.227940818007974,0,67,saque,Macapá,Aposentado,2,0
2624,1000.0,6.9758266189710545,1,67,compra,Florianópolis,Aposentado,4,1
2625,1000.0,13.832502810627822,0,58,transferencia,Vitória,Não Aposentado,4,1
2626,1000.0,7.491424906854584,0,68,saque,Rio Branco,Aposentado,4,1
2627,1000.0,11.798121414303884,1,71,compra,Macapá,Aposentado,2,0
2628,1000.0,4.339582649675326,0,64,saque,Aracaju,Aposentado,1,0
2629,1000.0,5.5343871892465,0,56,saque,Porto Velho,Não Aposentado,3,1
2630,1000.0,13.287546689369496,0,24,compra,Rio Branco,Estudante,4,1
2631,1014.3588247362333,1.7273065209728973,0,50,compra,Goiânia,Não Aposentado,3,1
2632,1000.0,18.30189065595968,1,68,compra,Manaus,Aposentado,2,0
2633,1000.0,16.40837592213886,0,23,saque,Campo Grande,Estudante,4,1
2634,1000.0,6.19645797115437,1,65,compra,Belo Horizonte,Aposentado,2,0
2635,1000.0,8.529076888173734,1,76,transferencia,Palmas,Aposentado,3,1
2636,1000.0,4.598880091592438,0,28,compra,Rio de Janeiro,Estudante,4,1
2637,1000.0,14.234636309831554,1,32,compra,Aracaju,Não Aposentado,3,1
2638,1000.0,10.39644684156783,0,62,compra,Rio de Janeiro,Aposentado,4,1
2639,1000.0,21.868438538616115,1,72,compra,Manaus,Aposentado,3,1
2640,1000.0,11.18278988293657,0,69,saque,Vitória,Aposentado,2,0
2641,1000.0,1.1158328043909087,0,48,compra,Florianópolis,Não Aposentado,1,0
2642,1000.0,21.3176381365171,0,60,saque,Manaus,Aposentado,2,0
2643,1000.0,1.0192704925780731,0,75,compra,Florianópolis,Aposentado,1,0
2644,1000.0,21.011678989502897,0,61,compra,Belém,Aposentado,1,0
2645,1000.0,6.835642285713806,0,71,compra,São Paulo,Aposentado,1,0
2646,1000.0,3.5483748678318436,0,38,compra,Natal,Não Aposentado,1,0
2647,1000.0,5.017284922581094,0,76,saque,Porto Alegre,Aposentado,2,0
2648,1000.0,3.306701974642631,0,27,compra,São Paulo,Estudante,4,1
2649,1000.0,3.3459590741342575,1,41,compra,Aracaju,Não Aposentado,4,1
2650,1000.0,6.49021505439831,1,39,compra,Recife,Não Aposentado,4,1
2651,1000.0,12.620359043546951,0,31,compra,João Pessoa,Não Aposentado,3,1
2652,1000.0,11.902196732094602,0,57,compra,Aracaju,Não Aposentado,2,1
2653,1000.0,11.061979697396204,1,46,compra,Fortaleza,Não Aposentado,1,1
2654,1000.0,2.440640283962269,0,34,compra,São Luís,Não Aposentado,3,1
2655,1000.0,21.75268316629616,1,79,compra,Cuiabá,Aposentado,2,0
2656,1000.0,13.063507525568255,0,60,compra,Palmas,Aposentado,2,0
2657,1000.0,23.75203099404179,0,28,compra,Boa Vista,Estudante,5,1
2658,1000.0,3.3234736330474624,0,71,compra,Fortaleza,Aposentado,1,0
2659,1000.0,0.5341082689692218,0,66,compra,São Luís,Aposentado,3,1
2660,1000.0,22.549568798483698,0,23,compra,Salvador,Estudante,2,0
2661,1000.0,5.4726585321481185,0,59,compra,Recife,Não Aposentado,3,1
2662,1000.0,14.453375487514151,0,54,transferencia,Teresina,Não Aposentado,3,1
2663,1000.0,20.215216351284923,0,61,transferencia,Rio de Janeiro,Aposentado,1,0
2664,1000.0,1.2485237627410912,0,41,compra,Cuiabá,Não Aposentado,5,1
2665,1000.0,21.576144730120443,0,40,transferencia,Rio de Janeiro,Não Aposentado,2,0
2666,1000.0,21.140395924220343,0,79,saque,Belém,Aposentado,3,1
2667,1000.0,8.071387511348494,0,24,compra,João Pessoa,Estudante,5,1
2668,1000.0,22.960287753943728,0,60,compra,Cuiabá,Aposentado,4,1
2669,1000.0,1.5530834306962964,0,42,saque,Belo Horizonte,Não Aposentado,5,1
2670,1000.0,6.3064974486793,1,36,compra,Belo Horizonte,Não Aposentado,4,1
2671,1000.0,4.088035218500649,1,61,compra,Florianópolis,Aposentado,1,0
2672,1000.0,17.730865295789375,1,28,compra,Vitória,Estudante,1,0
2673,1000.0,4.797624279564643,0,54,compra,Goiânia,Não Aposentado,2,0
2674,1000.0,8.65218436978333,0,60,compra,São Luís,Aposentado,2,0
2675,1000.0,10.070531339347776,0,61,saque,Cuiabá,Aposentado,1,0
2676,1000.0,2.0209563219224878,0,50,transferencia,Palmas,Não Aposentado,5,1
2677,1000.0,7.639586401440701,0,52,compra,Maceió,Não Aposentado,2,0
2678,1000.0,7.311935584380305,0,74,saque,Macapá,Aposentado,4,1
2679,1000.0,4.642434069455958,0,54,compra,João Pessoa,Não Aposentado,2,0
2680,1000.0,11.302166327831362,0,66,saque,Cuiabá,Aposentado,3,1
2681,1000.0,13.036124247927566,0,37,transferencia,Cuiabá,Não Aposentado,4,1
2682,1000.0,4.951363879983142,0,66,compra,Rio de Janeiro,Aposentado,3,1
2683,1000.0,2.7796623961729887,0,61,compra,Aracaju,Aposentado,2,0
2684,1000.0,5.692295655157539,1,58,transferencia,Salvador,Não Aposentado,3,1
2685,1000.0,3.6776999461709794,0,28,compra,Goiânia,Estudante,5,1
2686,1000.0,16.05501721260745,0,59,compra,Vitória,Não Aposentado,5,1
2687,1000.0,12.517445318582785,0,68,saque,Rio de Janeiro,Aposentado,4,1
2688,1000.0,2.6524193160689906,0,49,compra,Goiânia,Não Aposentado,4,1
2689,1000.0,14.753102374416855,0,31,compra,Goiânia,Não Aposentado,4,1
2690,1000.0,3.9027322559013937,0,60,compra,Curitiba,Aposentado,1,0
2691,1000.0,9.337567711137801,1,77,compra,Rio Branco,Aposentado,2,0
2692,1000.0,16.67229960579012,0,62,compra,Boa Vista,Aposentado,1,0
2693,1000.0,18.297555169260082,0,35,compra,João Pessoa,Não Aposentado,5,1
2694,1000.0,16.309953352363255,0,58,compra,Salvador,Não Aposentado,3,1
2695,1000.0,5.297788253499536,0,79,saque,Cuiabá,Aposentado,2,0
2696,1000.0,18.92358551604737,0,44,transferencia,Rio Branco,Não Aposentado,1,0
2697,1000.0,13.269319918981441,0,73,compra,Florianópolis,Aposentado,2,0
2698,1000.0,21.85387363240693,0,35,compra,Aracaju,Não Aposentado,4,1
2699,1000.0,1.7435157973405442,1,32,saque,Boa Vista,Não Aposentado,3,1
2700,1000.0,1.9605344718800763,1,72,saque,Porto Alegre,Aposentado,3,1
2701,1000.0,12.464988303113584,1,44,compra,Vitória,Não Aposentado,3,1
2702,1000.0,15.750886769837042,0,42,compra,Cuiabá,Não Aposentado,2,0
2703,1000.0,2.364067432604208,1,66,transferencia,Cuiabá,Aposentado,2,0
2704,1000.0,15.237621330746649,0,61,compra,Macapá,Aposentado,1,0
2705,1000.0,9.426799879769916,0,19,compra,Palmas,Estudante,4,1
2706,1000.0,8.461699197347855,1,44,compra,Recife,Não Aposentado,1,1
2707,1000.0,22.164670251296137,0,56,saque,Goiânia,Não Aposentado,5,1
2708,1000.0,12.616921399954808,0,21,compra,Porto Velho,Estudante,1,0
2709,1000.0,16.022354385234188,0,56,compra,Belo Horizonte,Não Aposentado,1,0
2710,1000.0,2.5011495931802115,0,52,transferencia,Maceió,Não Aposentado,4,1
2711,1000.0,23.042541477137725,0,72,saque,Porto Alegre,Aposentado,2,0
2712,1000.0,9.604941102795028,0,21,compra,João Pessoa,Estudante,5,1
2713,1000.0,10.851876774800576,1,68,compra,Rio Branco,Aposentado,4,1
2714,1000.0,12.236036498736892,1,32,compra,Cuiabá,Não Aposentado,2,0
2715,1000.0,12.770237882861705,0,60,compra,Belo Horizonte,Aposentado,2,1
2716,1000.0,15.661842882713506,0,31,compra,Curitiba,Não Aposentado,3,1
2717,1000.0,8.21300326653699,0,61,compra,Brasília,Aposentado,3,1
2718,1000.0,11.66475885174761,0,24,compra,Porto Velho,Estudante,3,1
2719,1000.0,4.783959433757334,0,39,compra,Florianópolis,Não Aposentado,4,1
2720,1000.0,13.980985709171412,0,29,compra,Brasília,Estudante,5,1
2721,1000.0,0.03472457212744828,0,30,compra,João Pessoa,Não Aposentado,5,1
2722,1000.0,23.63576350575243,0,33,compra,Belém,Não Aposentado,2,0
2723,1000.0,7.2433735140278115,0,56,compra,Goiânia,Não Aposentado,2,0
2724,1000.0,13.602066185422583,1,29,compra,Belém,Estudante,2,0
2725,1000.0,16.728764340198147,0,19,compra,Teresina,Estudante,2,0
2726,1000.0,23.79204659309536,0,62,compra,São Luís,Aposentado,3,1
2727,1000.0,18.277353667294495,0,75,saque,Salvador,Aposentado,1,0
2728,1000.0,3.027490608726331,0,57,compra,Vitória,Não Aposentado,4,1
2729,1000.0,6.6760743808144385,0,68,saque,Rio Branco,Aposentado,4,1
2730,1000.0,23.51323341458682,1,70,compra,São Luís,Aposentado,4,1
2731,1000.0,22.778577434153217,0,45,compra,João Pessoa,Não Aposentado,4,1
2732,1000.0,18.451604640421028,0,77,compra,Curitiba,Aposentado,4,1
2733,1000.0,17.354445242986518,1,39,saque,Aracaju,Não Aposentado,4,1
2734,1000.0,15.091562931736435,1,21,compra,Recife,Estudante,5,1
2735,1000.0,12.122677973858881,1,46,compra,Belém,Não Aposentado,3,1
2736,1000.0,1.046285285890825,0,66,compra,Rio de Janeiro,Aposentado,2,0
2737,1000.0,19.04110892906678,0,49,transferencia,Palmas,Não Aposentado,3,1
2738,1000.0,4.312522305837175,0,31,compra,Aracaju,Não Aposentado,4,1
2739,1000.0,19.59952729599283,0,44,transferencia,Salvador,Não Aposentado,3,1
2740,1000.0,17.7372071951514,0,44,compra,São Paulo,Não Aposentado,4,1
2741,1000.0,5.068352045952367,0,30,saque,Florianópolis,Não Aposentado,3,1
2742,1000.0,5.1370677004599985,1,52,compra,São Luís,Não Aposentado,5,1
2743,1000.0,1.2827678449416293,0,63,compra,Belém,Aposentado,1,0
2744,1000.0,15.478185452565317,0,43,saque,Maceió,Não Aposentado,4,1
2745,1000.0,16.477066988064337,0,67,compra,Florianópolis,Aposentado,3,1
2746,1000.0,13.62634215549815,0,43,compra,Recife,Não Aposentado,5,1
2747,1000.0,9.11455543577555,0,49,saque,Belém,Não Aposentado,5,1
2748,1000.0,23.107050061546268,1,57,compra,Aracaju,Não Aposentado,4,1
2749,1000.0,17.868273243474356,1,39,compra,Rio de Janeiro,Não Aposentado,1,0
2750,1000.0,15.021775032491057,0,79,transferencia,Florianópolis,Aposentado,2,0
2751,1000.0,19.524098163476957,0,75,compra,Porto Velho,Aposentado,1,0
2752,1000.0,16.94960526791648,1,19,compra,Goiânia,Estudante,5,1
2753,1000.0,23.28307773017695,0,27,saque,Rio Branco,Estudante,3,1
2754,1000.0,4.344880573065346,1,73,saque,Aracaju,Aposentado,2,0
2755,1000.0,3.263528640808892,1,56,compra,Curitiba,Não Aposentado,5,1
2756,1000.0,14.029796535655542,1,35,compra,São Luís,Não Aposentado,3,1
2757,1000.0,20.197315354227577,0,73,saque,Maceió,Aposentado,2,0
2758,1000.0,8.619151897660895,0,21,saque,Campo Grande,Estudante,1,0
2759,1000.0,22.98998500522704,0,70,compra,Aracaju,Aposentado,3,1
2760,1000.0,16.252578029517572,0,23,compra,Belo Horizonte,Estudante,1,0
2761,1000.0,20.07465639181962,0,37,compra,Vitória,Não Aposentado,3,1
2762,1000.0,16.50913098744416,0,38,compra,Brasília,Não Aposentado,3,1
2763,1000.0,13.679532864188463,0,68,compra,Natal,Aposentado,2,0
2764,1000.0,18.263199259022784,1,42,compra,São Luís,Não Aposentado,5,1
2765,1000.0,22.416009270344297,0,55,saque,São Paulo,Não Aposentado,4,1
2766,1000.0,6.611108232140765,0,51,compra,Macapá,Não Aposentado,5,1
2767,1000.0,0.27655470984845376,1,73,compra,Porto Alegre,Aposentado,4,1
2768,1000.0,15.97369640483188,1,30,compra,Porto Alegre,Não Aposentado,4,1
2769,1000.0,22.893735827882306,0,64,compra,Brasília,Aposentado,2,0
2770,1000.0,16.152317172713246,1,42,compra,Macapá,Não Aposentado,4,1
2771,1000.0,12.989134928273142,0,67,compra,Recife,Aposentado,2,0
2772,1000.0,2.594350571474071,0,29,compra,Goiânia,Estudante,3,1
2773,1000.0,17.21487251444296,0,77,compra,Macapá,Aposentado,1,0
2774,1000.0,6.987552468680941,0,51,compra,Porto Alegre,Não Aposentado,4,1
2775,1000.0,22.378692296896855,1,60,compra,Porto Alegre,Aposentado,4,1
2776,1000.0,2.1014781021079054,0,18,saque,Curitiba,Estudante,3,1
2777,1000.0,3.356196172185113,0,24,saque,João Pessoa,Estudante,5,1
2778,1000.0,9.269220848527212,0,77,compra,Teresina,Aposentado,2,0
2779,1000.0,13.40934814553422,0,79,transferencia,Curitiba,Aposentado,1,0
2780,1000.0,15.663379388712547,0,54,compra,Teresina,Não Aposentado,3,1
2781,1000.0,9.976768669873767,0,55,compra,Rio Branco,Não Aposentado,4,1
2782,1000.0,8.210976171557443,0,63,compra,Fortaleza,Aposentado,3,1
2783,1000.0,10.073229380587506,1,26,compra,Rio de Janeiro,Estudante,4,1
2784,1000.0,1.0734169446501474,1,44,transferencia,Natal,Não Aposentado,3,1
2785,1000.0,8.0937493674219,0,52,compra,São Luís,Não Aposentado,5,1
2786,1000.0,18.465743045594227,0,54,saque,Vitória,Não Aposentado,5,1
2787,1000.0,7.622171388521276,0,72,compra,Fortaleza,Aposentado,3,1
2788,1000.0,4.598603653388193,0,30,transferencia,Fortaleza,Não Aposentado,3,1
2789,1000.0,13.127940849204869,0,70,transferencia,Boa Vista,Aposentado,2,0
2790,1000.0,14.284245357847015,0,21,compra,Teresina,Estudante,1,0
2791,1000.0,13.460785286273873,0,31,saque,Belém,Não Aposentado,3,1
2792,1000.0,12.79486471211819,1,44,compra,São Paulo,Não Aposentado,2,1
2793,1000.0,8.165679594518375,0,35,compra,Fortaleza,Não Aposentado,3,1
2794,1000.0,13.385623191396197,1,53,compra,Belo Horizonte,Não Aposentado,5,1
2795,1000.0,2.483451440020997,0,40,compra,Campo Grande,Não Aposentado,5,1
2796,1000.0,9.02251545179117,0,30,compra,Brasília,Não Aposentado,4,1
2797,1000.0,22.44429101697943,0,75,transferencia,Natal,Aposentado,3,1
2798,1000.0,8.27158855279254,0,58,compra,Macapá,Não Aposentado,5,1
2799,1000.0,12.9893109918792,0,20,compra,Campo Grande,Estudante,2,0
2800,1000.0,21.72544520009538,0,69,compra,Aracaju,Aposentado,3,1
2801,1000.0,23.157763985143543,0,65,compra,Palmas,Aposentado,2,0
2802,1000.0,6.181860272180644,0,19,compra,São Luís,Estudante,1,0
2803,1000.0,20.07186232813465,0,77,compra,Belém,Aposentado,4,1
2804,1000.0,22.900770788085254,1,55,compra,Fortaleza,Não Aposentado,4,1
2805,1000.0,22.984042064632007,0,56,compra,Palmas,Não Aposentado,1,1
2806,1000.0,7.68988549257217,0,26,compra,Maceió,Estudante,4,1
2807,1000.0,10.392495455361779,0,29,compra,Natal,Estudante,2,0
2808,1000.0,7.969328334613511,0,49,saque,Porto Alegre,Não Aposentado,2,0
2809,1000.0,22.766384380510367,1,20,compra,Curitiba,Estudante,1,0
2810,1000.0,19.35246500858724,0,32,transferencia,Boa Vista,Não Aposentado,1,0
2811,1000.0,22.15717607702184,0,48,compra,Fortaleza,Não Aposentado,3,1
2812,1000.0,2.3079361644450263,1,28,transferencia,Belo Horizonte,Estudante,3,1
2813,1000.0,11.083142137865043,0,24,compra,Brasília,Estudante,3,1
2814,1000.0,7.8052377932668,0,69,compra,Rio Branco,Aposentado,3,1
2815,1000.0,21.70136953819027,1,41,compra,Palmas,Não Aposentado,2,0
2816,1000.0,21.32533995803567,0,54,compra,Campo Grande,Não Aposentado,1,1
2817,1000.0,12.31945750209098,0,52,compra,Palmas,Não Aposentado,5,1
2818,1000.0,11.898284840311558,0,68,compra,Macapá,Aposentado,3,1
2819,1000.0,9.937793845155404,1,35,compra,São Paulo,Não Aposentado,1,0
2820,1000.0,21.043945092052724,0,44,compra,João Pessoa,Não Aposentado,1,0
2821,1000.0,22.069999205506758,1,34,compra,Campo Grande,Não Aposentado,1,0
2822,1000.0,2.003790618373153,0,60,compra,João Pessoa,Aposentado,4,1
2823,1000.0,21.764687154894386,0,65,compra,São Luís,Aposentado,2,0
2824,1000.0,20.500953975239604,0,47,compra,Porto Velho,Não Aposentado,2,0
2825,1000.0,9.729715881730684,0,50,compra,Brasília,Não Aposentado,4,1
2826,1000.0,20.29081948492015,1,73,transferencia,Porto Alegre,Aposentado,1,0
2827,1000.0,17.328881233233844,1,70,compra,Rio Branco,Aposentado,4,1
2828,1000.0,5.929451084854662,0,24,compra,Boa Vista,Estudante,2,0
2829,1000.0,3.331892893808626,0,23,compra,Fortaleza,Estudante,3,1
2830,1000.0,15.451812273295976,1,27,transferencia,São Paulo,Estudante,4,1
2831,1000.0,2.005134747375478,0,33,compra,Porto Velho,Não Aposentado,1,0
2832,1000.0,1.5922885928043211,1,18,transferencia,Campo Grande,Estudante,1,1
2833,1000.0,7.90307677046661,1,25,transferencia,Maceió,Estudante,3,1
2834,1000.0,12.83066757573338,0,61,compra,Belém,Aposentado,4,1
2835,1000.0,18.106045289232384,0,43,saque,Goiânia,Não Aposentado,2,0
2836,1000.0,9.26055048365221,1,30,compra,Aracaju,Não Aposentado,1,0
2837,1000.0,6.25789177070139,0,60,saque,Natal,Aposentado,1,0
2838,1000.0,13.10566462477927,0,19,saque,Palmas,Estudante,2,0
2839,1000.0,17.997648924441663,0,27,compra,Rio de Janeiro,Estudante,2,0
2840,1000.0,6.070214863333059,0,37,transferencia,Brasília,Não Aposentado,1,0
2841,1000.0,10.15075569373126,0,75,compra,Porto Alegre,Aposentado,4,1
2842,1000.0,22.479145586280847,0,36,compra,Teresina,Não Aposentado,1,0
2843,1000.0,17.471252042060403,0,49,compra,Vitória,Não Aposentado,1,0
2844,1000.0,0.3700616839782205,1,74,compra,Palmas,Aposentado,2,0
2845,1000.0,14.380499830709361,0,62,saque,Curitiba,Aposentado,4,1
2846,1000.0,16.88844793834182,0,72,compra,Recife,Aposentado,4,1
2847,1000.0,12.965588942714405,0,41,compra,Campo Grande,Não Aposentado,2,0
2848,1000.0,4.821423863934818,0,34,transferencia,Boa Vista,Não Aposentado,2,0
2849,1000.0,17.72837100985678,0,69,compra,São Paulo,Aposentado,4,1
2850,1000.0,7.008905544059205,1,74,compra,Belo Horizonte,Aposentado,2,0
2851,1000.0,4.83530289406643,0,67,compra,Macapá,Aposentado,2,0
2852,1000.0,22.62358151619433,1,22,compra,Cuiabá,Estudante,1,0
2853,1000.0,9.363587439550615,0,66,compra,Rio de Janeiro,Aposentado,3,1
2854,1000.0,11.20197693682793,0,34,compra,Teresina,Não Aposentado,1,0
2855,1000.0,8.96128099312381,1,61,saque,Maceió,Aposentado,2,0
2856,1000.0,5.5600024976710065,1,44,compra,Teresina,Não Aposentado,4,1
2857,1000.0,0.9890099558787178,0,53,compra,São Paulo,Não Aposentado,2,0
2858,1000.0,18.034090541083575,0,68,compra,Natal,Aposentado,2,0
2859,1000.0,22.978934678056074,1,64,compra,Macapá,Aposentado,3,1
2860,1000.0,9.383056296303796,0,41,transferencia,Maceió,Não Aposentado,3,1
2861,1000.0,8.464969844460828,1,29,compra,Vitória,Estudante,2,1
2862,1000.0,3.0295908699329583,0,27,compra,Rio Branco,Estudante,2,0
2863,1000.0,2.0491169032565386,0,53,saque,Boa Vista,Não Aposentado,2,1
2864,1000.0,23.532581839955103,0,64,compra,Rio de Janeiro,Aposentado,1,0
2865,1000.0,3.1953497040340624,1,38,saque,Porto Alegre,Não Aposentado,5,1
2866,1000.0,7.350079441221572,0,55,compra,Salvador,Não Aposentado,5,1
2867,1661.6145292052845,1.1525934280400607,0,24,compra,Manaus,Estudante,4,1
2868,1000.0,8.899657140922221,0,69,saque,Brasília,Aposentado,4,1
2869,1000.0,6.389828571039013,1,57,saque,Rio Branco,Não Aposentado,2,0
2870,1000.0,19.800099848033213,0,58,compra,João Pessoa,Não Aposentado,5,1
2871,1000.0,4.645863731823095,0,34,compra,São Paulo,Não Aposentado,1,0
2872,1000.0,2.636521639402119,0,72,transferencia,Teresina,Aposentado,3,1
2873,1000.0,18.886255377042637,0,74,compra,Belo Horizonte,Aposentado,2,0
2874,1000.0,9.183767486228357,0,73,saque,Goiânia,Aposentado,1,0
2875,1000.0,2.5278331693825207,1,28,compra,São Paulo,Estudante,1,0
2876,1000.0,6.283174664698597,0,59,compra,São Paulo,Não Aposentado,4,1
2877,1046.5191090928,19.847551209765893,1,20,compra,Belém,Estudante,1,0
2878,1000.0,14.858204149910696,0,54,saque,Macapá,Não Aposentado,5,1
2879,1000.0,17.786196457145017,0,33,compra,Salvador,Não Aposentado,5,1
2880,1000.0,2.437810391092799,1,33,compra,Brasília,Não Aposentado,1,0
2881,1000.0,21.234734260133617,0,66,compra,Florianópolis,Aposentado,4,1
2882,1000.0,8.677552218335737,1,60,compra,João Pessoa,Aposentado,3,1
2883,1000.0,0.5080886594729472,0,46,compra,Teresina,Não Aposentado,5,1
2884,1000.0,20.933658896891696,0,67,compra,Belém,Aposentado,1,0
2885,1000.0,7.34987211104968,0,39,compra,Teresina,Não Aposentado,4,1
2886,1000.0,11.545154719446714,0,30,compra,Teresina,Não Aposentado,4,1
2887,1000.0,5.70781523343613,0,79,saque,Salvador,Aposentado,2,0
2888,1000.0,15.489202899647136,0,36,transferencia,Cuiabá,Não Aposentado,3,1
2889,1000.0,5.170216061060553,0,37,compra,Recife,Não Aposentado,2,0
2890,1000.0,3.7760095395062994,0,20,saque,Recife,Estudante,4,1
2891,1000.0,16.22096422560972,0,21,compra,Florianópolis,Estudante,1,0
2892,1000.0,18.327976871325433,1,66,compra,Florianópolis,Aposentado,3,1
2893,1000.0,15.200847821223153,1,73,compra,Vitória,Aposentado,4,1
2894,1077.5325697144194,4.817387974468734,0,79,transferencia,Palmas,Aposentado,1,0
2895,1000.0,17.871108864654936,1,65,compra,São Paulo,Aposentado,1,0
2896,1000.0,8.416908401674693,0,34,compra,Campo Grande,Não Aposentado,2,0
2897,1000.0,11.562802439581457,0,60,compra,Fortaleza,Aposentado,4,1
2898,1000.0,7.3281701448889915,0,30,transferencia,Curitiba,Não Aposentado,4,1
2899,1000.0,23.34682881185573,0,30,compra,Natal,Não Aposentado,5,1
2900,1000.0,10.406019818508133,0,78,compra,Goiânia,Aposentado,3,1
2901,1000.0,21.179381810923633,0,78,saque,Natal,Aposentado,1,0
2902,1000.0,14.381811009965153,1,42,saque,Maceió,Não Aposentado,2,0
2903,1000.0,10.548821982628981,1,78,saque,Goiânia,Aposentado,2,0
2904,1000.0,7.9448669122815545,0,63,compra,Aracaju,Aposentado,4,1
2905,1000.0,6.817634108404749,0,50,compra,Belém,Não Aposentado,2,0
2906,1000.0,4.036522482502557,1,75,compra,Aracaju,Aposentado,2,0
2907,1000.0,1.907086787006791,1,19,saque,Curitiba,Estudante,3,1
2908,1000.0,18.608042445243207,0,65,compra,Fortaleza,Aposentado,4,1
2909,1000.0,4.724311642300653,0,56,saque,Fortaleza,Não Aposentado,3,1
2910,1000.0,10.929457944086256,1,34,saque,Teresina,Não Aposentado,1,0
2911,1000.0,19.11608899360248,0,67,compra,Teresina,Aposentado,4,1
2912,1000.0,21.875777287833124,0,50,saque,Salvador,Não Aposentado,4,1
2913,1000.0,20.641682318202587,0,67,saque,João Pessoa,Aposentado,4,1
2914,1000.0,17.37191199355461,0,30,saque,Salvador,Não Aposentado,1,0
2915,1000.0,19.58549779425686,0,56,compra,Belém,Não Aposentado,1,0
2916,1000.0,9.121075210703523,1,40,compra,Fortaleza,Não Aposentado,2,0
