id_transacao,valor,tempo,fim_de_semana,idade_cliente,tipo_transacao,cidade,perfil,numero_transacoes,fraude
3265,1000.0,14.50194301161671,0,44,transferencia,Brasília,Não Aposentado,5,1
3266,1000.0,8.980338864169164,0,41,compra,Belo Horizonte,Não Aposentado,5,1
3267,1000.0,4.817189602717951,0,43,compra,Maceió,Não Aposentado,5,1
3268,1000.0,5.616538932811956,0,44,compra,Teresina,Não Aposentado,2,1
3269,1000.0,18.75569646565592,0,33,saque,Goiânia,Não Aposentado,1,0
3270,1000.0,14.67787145277213,0,44,saque,Brasília,Não Aposentado,3,1
3271,1000.0,15.98799318497699,0,21,compra,Recife,Estudante,5,1
3272,1000.0,11.796582204931283,0,42,transferencia,Teresina,Não Aposentado,4,1
3273,1000.0,8.961869809670237,1,35,compra,Florianópolis,Não Aposentado,5,1
3274,1000.0,21.11592002623717,0,78,saque,Macapá,Aposentado,1,0
3275,1000.0,13.291109559219343,0,56,compra,João Pessoa,Não Aposentado,2,0
3276,1000.0,8.63457577920868,1,44,compra,Belém,Não Aposentado,4,1
3277,1000.0,12.668454140564588,0,42,compra,Belo Horizonte,Não Aposentado,1,0
3278,1000.0,1.723905991678821,1,52,saque,Florianópolis,Não Aposentado,2,0
3279,1000.0,19.402830778253737,0,54,compra,Recife,Não Aposentado,4,1
3280,1000.0,4.05223978946257,0,62,saque,Natal,Aposentado,4,1
3281,1000.0,4.763958207020089,0,73,compra,Manaus,Aposentado,4,1
3282,1000.0,11.079183947914128,0,47,saque,Belém,Não Aposentado,1,0
3283,1000.0,11.461788203141706,0,49,compra,Maceió,Não Aposentado,3,1
3284,1000.0,22.388546644933037,0,74,compra,Teresina,Aposentado,2,0
3285,1000.0,23.42695411844377,0,41,compra,Florianópolis,Não Aposentado,3,1
3286,1000.0,20.320686674967593,0,77,saque,Vitória,Aposentado,4,1
3287,1000.0,17.33585265938563,0,66,compra,Belém,Aposentado,3,1
3288,1000.0,9.79210554672005,0,77,compra,Teresina,Aposentado,1,0
3289,1000.0,6.6110370569929895,1,62,compra,São Luís,Aposentado,2,0
3290,1000.0,3.770994643333246,0,38,compra,Belo Horizonte,Não Aposentado,3,1
3291,1000.0,20.80708958314911,0,40,saque,Fortaleza,Não Aposentado,1,0
3292,1000.0,14.459839354552159,0,64,compra,Porto Alegre,Aposentado,2,0
3293,1000.0,4.3143386704560465,0,38,compra,Rio de Janeiro,Não Aposentado,5,1
3294,1000.0,6.5519511093339995,1,51,compra,Porto Alegre,Não Aposentado,3,1
3295,1000.0,4.156655902057625,1,69,compra,Rio de Janeiro,Aposentado,1,0
3296,1000.0,10.479163660728554,1,39,compra,Belo Horizonte,Não Aposentado,2,0
3297,1000.0,17.933120710321223,1,57,compra,Rio de Janeiro,Não Aposentado,1,0
3298,1000.0,10.119685343485571,0,22,compra,Belo Horizonte,Estudante,5,1
3299,1000.0,9.918750979157876,0,43,compra,Goiânia,Não Aposentado,3,1
3300,1000.0,10.722555476242206,1,32,compra,Boa Vista,Não Aposentado,3,1
3301,1000.0,18.807915040096006,0,57,compra,Brasília,Não Aposentado,5,1
3302,1000.0,7.969030853531871,1,38,compra,Belém,Não Aposentado,5,1
3303,1000.0,14.911727927595873,0,71,compra,Florianópolis,Aposentado,4,1
3304,1000.0,17.463484974381355,0,68,compra,Fortaleza,Aposentado,4,1
3305,1000.0,15.562355588978262,1,28,transferencia,Aracaju,Estudante,4,1
3306,1000.0,22.594748276709097,0,30,compra,São Luís,Não Aposentado,2,0
3307,1000.0,20.25391480494049,0,50,saque,Macapá,Não Aposentado,1,0
3308,1000.0,18.826801954229445,0,41,transferencia,Belo Horizonte,Não Aposentado,3,1
3309,1000.0,2.662375051782119,0,70,compra,Aracaju,Aposentado,1,0
3310,1000.0,16.440516616709456,0,42,saque,Florianópolis,Não Aposentado,5,1
3311,1000.0,22.797172490872637,1,58,compra,Macapá,Não Aposentado,3,1
3312,1000.0,5.559367431897968,1,61,compra,Florianópolis,Aposentado,3,1
3313,1000.0,15.479238330164367,1,61,saque,Florianópolis,Aposentado,2,0
3314,1000.0,3.4954242897990575,1,32,transferencia,Brasília,Não Aposentado,5,1
3315,1000.0,5.321935213029337,0,40,transferencia,Manaus,Não Aposentado,1,0
3316,1000.0,3.7577463087563627,0,31,compra,Campo Grande,Não Aposentado,3,1
3317,1000.0,23.175827457560494,1,51,compra,Brasília,Não Aposentado,5,1
3318,1000.0,6.606705603340156,0,43,compra,Vitória,Não Aposentado,3,1
3319,1000.0,20.6987921990407,0,59,compra,Natal,Não Aposentado,1,0
3320,1000.0,6.551458421459579,0,75,compra,Recife,Aposentado,2,0
3321,1000.0,12.700925275510926,0,57,compra,Florianópolis,Não Aposentado,4,1
3322,1000.0,13.974822684602916,0,73,compra,Salvador,Aposentado,1,0
3323,1000.0,18.004412005279,0,19,transferencia,Vitória,Estudante,2,0
3324,1000.0,19.736542151351678,0,66,transferencia,Teresina,Aposentado,4,1
3325,1000.0,1.6817314715477698,0,24,compra,Belo Horizonte,Estudante,2,0
3326,1000.0,13.016759427600146,0,23,compra,Rio de Janeiro,Estudante,3,1
3327,1000.0,18.603306861831975,1,38,compra,Macapá,Não Aposentado,5,1
3328,1000.0,16.870120831669023,1,73,compra,Maceió,Aposentado,1,0
3329,1000.0,2.417535606493974,0,27,compra,Cuiabá,Estudante,3,1
3330,1000.0,2.510524874879997,0,43,compra,Goiânia,Não Aposentado,1,1
3331,1000.0,15.480979159522288,0,77,compra,Rio Branco,Aposentado,3,1
3332,1000.0,19.465708575360985,0,67,compra,Curitiba,Aposentado,4,1
3333,1000.0,16.409639222734246,0,22,compra,Brasília,Estudante,4,1
3334,1000.0,9.76793931717011,1,24,saque,Florianópolis,Estudante,2,0
3335,1000.0,14.564591845818281,0,51,compra,Brasília,Não Aposentado,1,0
3336,1000.0,6.2923068752536375,0,75,compra,Salvador,Aposentado,2,0
3337,1000.0,12.660416833713318,0,36,compra,Porto Alegre,Não Aposentado,5,1
3338,1000.0,19.8511229584317,0,67,compra,Manaus,Aposentado,1,0
3339,1000.0,21.099247808890183,0,22,compra,Fortaleza,Estudante,1,0
3340,1000.0,20.98742136032424,0,37,compra,Rio de Janeiro,Não Aposentado,5,1
3341,1000.0,11.120771408301774,0,46,compra,Palmas,Não Aposentado,3,1
3342,1000.0,16.288866705904244,0,68,compra,Cuiabá,Aposentado,4,1
3343,1000.0,4.788186000375694,1,35,saque,Macapá,Não Aposentado,5,1
3344,1000.0,9.27261579901328,0,53,compra,Teresina,Não Aposentado,2,0
3345,1000.0,2.348458703663458,0,49,compra,São Luís,Não Aposentado,4,1
3346,1000.0,11.103488472643171,1,48,saque,Maceió,Não Aposentado,2,0
3347,1000.0,7.759947586013194,0,26,compra,Vitória,Estudante,4,1
3348,1000.0,8.430026510364787,1,25,compra,Salvador,Estudante,1,1
3349,1000.0,12.629329616455543,1,63,compra,Salvador,Aposentado,4,1
3350,1000.0,11.982869736699644,0,42,saque,Porto Velho,Não Aposentado,4,1
3351,1000.0,20.978672489242882,0,33,compra,Belo Horizonte,Não Aposentado,3,1
3352,1000.0,1.0062527862253505,0,46,saque,Brasília,Não Aposentado,5,1
3353,1000.0,6.240200493578113,0,48,compra,Maceió,Não Aposentado,1,0
3354,1000.0,23.604267664142665,0,19,saque,Palmas,Estudante,4,1
3355,1000.0,19.955588648378786,0,51,saque,Brasília,Não Aposentado,4,1
3356,1375.4751792218517,2.7544658330115546,0,27,compra,Rio de Janeiro,Estudante,2,0
3357,1000.0,9.7248831142271,0,58,transferencia,Manaus,Não Aposentado,1,0
3358,1000.0,3.137410818702312,0,71,transferencia,Vitória,Aposentado,3,1
3359,1000.0,14.314607376229706,0,60,compra,Porto Alegre,Aposentado,1,0
3360,1000.0,1.11628032141006,0,55,saque,São Luís,Não Aposentado,1,0
3361,1000.0,14.788607753165545,1,38,compra,João Pessoa,Não Aposentado,4,1
3362,1000.0,22.844799081137225,1,56,compra,Cuiabá,Não Aposentado,2,0
3363,1000.0,20.377103739447726,0,48,compra,Natal,Não Aposentado,1,0
3364,1000.0,4.386295838235809,1,62,compra,Recife,Aposentado,1,0
3365,1000.0,7.895475745470206,0,29,compra,Belém,Estudante,2,0
3366,1000.0,11.311136678542475,0,64,compra,Boa Vista,Aposentado,1,0
3367,1000.0,4.869894890805286,0,47,saque,Macapá,Não Aposentado,3,1
3368,1000.0,20.890147251990264,1,37,saque,Teresina,Não Aposentado,4,1
3369,1000.0,22.775850295771555,1,18,compra,Porto Velho,Estudante,5,1
3370,1000.0,4.73590998345801,0,53,compra,Belém,Não Aposentado,2,0
3371,1000.0,18.93735084559353,0,43,compra,Cuiabá,Não Aposentado,1,0
3372,1000.0,3.5794143974229833,0,37,compra,Natal,Não Aposentado,1,0
3373,1000.0,0.930563121810053,1,40,compra,Macapá,Não Aposentado,5,1
3374,1000.0,7.384804682224911,0,40,compra,Rio de Janeiro,Não Aposentado,3,1
3375,1000.0,8.458737046361648,1,75,compra,Vitória,Aposentado,2,0
3376,1000.0,6.571352524103186,0,70,compra,Cuiabá,Aposentado,2,0
3377,1000.0,22.825775689790262,0,31,compra,Porto Velho,Não Aposentado,3,1
3378,1000.0,18.361736854886157,0,65,compra,Boa Vista,Aposentado,3,1
3379,1000.0,6.214727630619509,1,61,compra,Belém,Aposentado,3,1
3380,1000.0,15.372235252820692,1,19,compra,Natal,Estudante,3,1
3381,1000.0,14.423671758127842,0,18,compra,Rio de Janeiro,Estudante,5,1
3382,1000.0,17.683506736283597,0,47,compra,Natal,Não Aposentado,5,1
3383,1000.0,17.649747567556894,0,19,compra,Porto Velho,Estudante,5,1
3384,1000.0,12.655440344651435,1,19,saque,Manaus,Estudante,1,0
3385,1000.0,4.583311253357643,0,71,compra,Fortaleza,Aposentado,3,1
3386,1000.0,22.178244603240245,0,19,compra,Aracaju,Estudante,4,1
3387,1000.0,3.5652658158665904,0,55,compra,Boa Vista,Não Aposentado,3,1
3388,1000.0,8.657210751895033,0,25,compra,Belém,Estudante,1,0
3389,1000.0,13.410729748455353,0,55,compra,João Pessoa,Não Aposentado,5,1
3390,1000.0,1.9348071859983804,0,62,compra,Teresina,Aposentado,3,1
3391,1000.0,6.263789954957212,0,76,compra,Porto Velho,Aposentado,1,0
3392,1000.0,16.848001234759487,0,38,saque,João Pessoa,Não Aposentado,2,0
3393,1000.0,8.822775541092973,0,37,compra,Vitória,Não Aposentado,2,0
3394,1000.0,14.484885554077724,0,77,saque,Belo Horizonte,Aposentado,1,0
3395,1000.0,23.502379855063257,0,53,transferencia,Boa Vista,Não Aposentado,2,0
3396,1000.0,6.993715628610025,0,52,saque,São Luís,Não Aposentado,2,0
3397,1000.0,19.00109123994195,0,35,compra,Cuiabá,Não Aposentado,2,0
3398,1000.0,20.877700591904144,0,21,compra,Salvador,Estudante,4,1
3399,1000.0,7.680772397015527,1,64,compra,Porto Velho,Aposentado,2,0
3400,1000.0,10.77889685711187,0,19,compra,Campo Grande,Estudante,2,0
3401,1000.0,3.4173391856876307,1,49,compra,Florianópolis,Não Aposentado,1,0
3402,1000.0,5.448815255035701,0,65,saque,Goiânia,Aposentado,1,0
3403,1000.0,8.493183738012691,1,70,compra,Belo Horizonte,Aposentado,4,1
3404,1000.0,5.003699775045682,0,31,compra,Vitória,Não Aposentado,3,1
3405,1000.0,4.25867445758022,0,38,compra,Fortaleza,Não Aposentado,5,1
3406,1000.0,5.547171172394326,0,25,compra,João Pessoa,Estudante,3,1
3407,1000.0,11.396372538008348,1,77,compra,Boa Vista,Aposentado,2,0
3408,1000.0,11.36917230060223,0,44,compra,Goiânia,Não Aposentado,5,1
3409,1000.0,16.876461260870762,0,53,saque,Porto Velho,Não Aposentado,4,1
3410,1000.0,16.809627368047853,0,32,compra,Rio de Janeiro,Não Aposentado,2,1
3411,1000.0,4.405107587303611,0,56,saque,Recife,Não Aposentado,1,0
3412,1000.0,5.477593980963767,0,66,compra,Goiânia,Aposentado,3,1
3413,1000.0,5.470375682342909,1,70,compra,Rio de Janeiro,Aposentado,1,1
3414,1000.0,21.529252088471864,1,38,compra,Rio de Janeiro,Não Aposentado,4,1
3415,1046.7272263807408,1.0764266076276572,0,61,transferencia,Maceió,Aposentado,2,0
3416,1000.0,4.4809234524899075,1,26,saque,Curitiba,Estudante,2,0
3417,1000.0,5.84655150323089,0,66,saque,Porto Alegre,Aposentado,3,1
3418,1000.0,16.121359234234287,0,49,saque,Rio Branco,Não Aposentado,3,1
3419,1000.0,17.4266357421155,0,45,saque,Maceió,Não Aposentado,3,1
3420,1000.0,4.161094654472016,0,58,saque,Macapá,Não Aposentado,3,1
3421,1000.0,9.342363888857047,1,27,compra,Teresina,Estudante,2,0
3422,1000.0,15.870410321199806,0,18,saque,Vitória,Estudante,2,0
3423,1000.0,0.8918017215768588,0,32,compra,Belém,Não Aposentado,4,1
3424,1000.0,5.122467560287408,1,38,saque,Natal,Não Aposentado,4,1
3425,1000.0,9.97875067779228,0,64,compra,Vitória,Aposentado,1,0
3426,1000.0,23.718249921303556,0,76,compra,Cuiabá,Aposentado,3,1
3427,1000.0,9.103118614365362,0,62,compra,Cuiabá,Aposentado,1,0
3428,1000.0,0.23889068525464463,1,45,compra,São Luís,Não Aposentado,3,1
3429,1000.0,21.894614557948316,0,39,saque,Cuiabá,Não Aposentado,5,1
3430,1000.0,22.434921232427392,1,59,transferencia,João Pessoa,Não Aposentado,4,1
3431,1000.0,5.284992723736547,0,30,compra,Brasília,Não Aposentado,4,1
3432,1000.0,5.66906085227126,0,30,compra,São Paulo,Não Aposentado,3,1
3433,1000.0,5.63303697666612,0,46,compra,Teresina,Não Aposentado,5,1
3434,1000.0,7.683777026270766,0,69,transferencia,Rio de Janeiro,Aposentado,4,1
3435,1000.0,17.422061406944543,0,29,compra,Palmas,Estudante,5,1
3436,1000.0,4.071968293713091,0,73,saque,Maceió,Aposentado,4,1
3437,1000.0,8.256419824787598,1,28,compra,Cuiabá,Estudante,1,0
3438,1000.0,16.984401586112718,0,35,compra,Goiânia,Não Aposentado,3,1
3439,1000.0,23.73400804769467,0,26,compra,São Paulo,Estudante,4,1
3440,1000.0,1.6055830750843088,0,47,compra,São Paulo,Não Aposentado,2,0
3441,1000.0,23.770534819558847,0,34,compra,São Paulo,Não Aposentado,1,0
3442,1000.0,11.34834456955014,1,56,saque,Palmas,Não Aposentado,5,1
3443,1000.0,1.0656054374631916,0,59,compra,Fortaleza,Não Aposentado,3,1
3444,1000.0,9.163785844800689,1,61,saque,Teresina,Aposentado,4,1
3445,1000.0,21.846453035777998,1,53,saque,Recife,Não Aposentado,1,0
3446,1000.0,1.7992964919577696,1,62,compra,Belém,Aposentado,2,0
3447,1000.0,11.80686756671048,0,46,compra,Goiânia,Não Aposentado,2,0
3448,1000.0,17.462699460637605,0,77,compra,Rio Branco,Aposentado,2,0
3449,1000.0,9.328747049172476,1,46,saque,Cuiabá,Não Aposentado,4,1
3450,1000.0,0.532987216553857,1,18,compra,Aracaju,Estudante,5,1
3451,1000.0,16.169659900780687,0,24,saque,Belo Horizonte,Estudante,2,0
3452,1000.0,18.079501945328285,0,70,compra,Porto Alegre,Aposentado,3,1
3453,1000.0,5.83172380374351,0,58,compra,São Paulo,Não Aposentado,4,1
3454,1000.0,6.83280437482306,1,39,compra,Macapá,Não Aposentado,1,0
3455,1000.0,19.44481987710657,0,49,transferencia,Maceió,Não Aposentado,2,0
3456,1000.0,8.418477269571511,0,75,compra,Palmas,Aposentado,4,1
3457,1000.0,16.32764205613727,0,77,compra,Maceió,Aposentado,4,1
3458,1000.0,22.879804950298244,1,36,saque,Macapá,Não Aposentado,2,0
3459,1000.0,18.688718106259323,0,43,compra,Goiânia,Não Aposentado,1,0
3460,1000.0,3.726089797638104,0,62,transferencia,Campo Grande,Aposentado,4,1
3461,1000.0,20.734811534663102,0,19,compra,Natal,Estudante,2,0
3462,1000.0,9.861308202366414,1,32,compra,Florianópolis,Não Aposentado,4,1
3463,1000.0,5.2225027774556265,0,53,compra,Porto Velho,Não Aposentado,2,0
3464,1000.0,15.901126058374956,1,53,compra,Teresina,Não Aposentado,3,1
3465,1000.0,2.6039910884610036,0,58,compra,Curitiba,Não Aposentado,1,0
3466,1000.0,3.9362749403577215,0,69,compra,Aracaju,Aposentado,2,0
3467,1000.0,4.977160678453342,1,55,compra,Belo Horizonte,Não Aposentado,4,1
3468,1000.0,16.234235026723375,1,36,compra,Curitiba,Não Aposentado,3,1
3469,1000.0,19.96751224021835,0,68,saque,Teresina,Aposentado,4,1
3470,1000.0,4.937073575144306,0,46,saque,Rio de Janeiro,Não Aposentado,2,0
3471,1000.0,1.1729078422633288,0,51,saque,Palmas,Não Aposentado,4,1
3472,1000.0,6.58735850232492,0,54,compra,Campo Grande,Não Aposentado,2,0
3473,1000.0,5.88370118807806,1,54,compra,Recife,Não Aposentado,2,1
3474,1000.0,5.54831500327395,1,41,saque,Rio de Janeiro,Não Aposentado,2,1
3475,1000.0,3.176548285753931,0,50,compra,Brasília,Não Aposentado,5,1
3476,1000.0,12.60360352429467,0,33,compra,São Paulo,Não Aposentado,5,1
3477,1000.0,15.460400070655645,1,71,compra,Manaus,Aposentado,2,0
3478,1000.0,15.775722089131747,0,59,compra,Brasília,Não Aposentado,2,1
3479,1000.0,16.215058982263777,0,65,compra,João Pessoa,Aposentado,4,1
3480,1000.0,6.9408374574827585,0,30,transferencia,Goiânia,Não Aposentado,1,0
3481,1000.0,2.930512991053231,0,58,transferencia,Rio de Janeiro,Não Aposentado,3,1
3482,1000.0,18.898237776153792,0,78,saque,Goiânia,Aposentado,3,1
3483,1000.0,22.991929157953233,1,40,saque,Florianópolis,Não Aposentado,3,1
3484,1000.0,16.116552805753265,0,51,compra,Campo Grande,Não Aposentado,4,1
3485,1000.0,15.590267950227506,0,49,compra,Fortaleza,Não Aposentado,2,1
3486,1000.0,23.184104970176023,1,23,compra,Salvador,Estudante,4,1
3487,1000.0,20.480786688660437,0,50,compra,São Luís,Não Aposentado,3,1
3488,1000.0,14.473593734132713,0,60,compra,Boa Vista,Aposentado,1,0
3489,1000.0,22.732144004173012,0,39,compra,Teresina,Não Aposentado,4,1
3490,1000.0,15.721662677068181,0,75,transferencia,Rio de Janeiro,Aposentado,3,1
3491,1000.0,19.460998292176626,1,41,compra,Maceió,Não Aposentado,2,0
3492,1000.0,13.744901185932967,0,38,compra,Maceió,Não Aposentado,2,0
3493,1000.0,17.146519815452756,0,72,compra,Teresina,Aposentado,2,0
3494,1000.0,14.410899194592123,0,57,compra,Natal,Não Aposentado,3,1
3495,1000.0,9.849651320520728,1,72,compra,Maceió,Aposentado,1,0
3496,1000.0,3.367076590651254,1,21,compra,São Luís,Estudante,5,1
3497,1000.0,12.596733812927978,1,57,compra,Florianópolis,Não Aposentado,1,0
3498,1000.0,3.5713481508281344,0,30,transferencia,Campo Grande,Não Aposentado,3,1
3499,1000.0,7.540285253985399,0,76,compra,Recife,Aposentado,1,0
3500,1000.0,18.404889410714283,1,42,saque,São Luís,Não Aposentado,2,0
3501,1000.0,3.0002377277509353,0,24,compra,Manaus,Estudante,1,0
3502,1000.0,12.354903799055993,0,54,compra,Manaus,Não Aposentado,3,1
3503,1000.0,10.799719546619997,0,69,compra,Macapá,Aposentado,2,0
3504,1000.0,23.360535450711332,0,72,transferencia,Rio de Janeiro,Aposentado,2,0
3505,1000.0,12.573613364279764,0,61,saque,Boa Vista,Aposentado,4,1
3506,1000.0,16.729706724268425,0,24,compra,Manaus,Estudante,3,1
3507,1000.0,5.794249977963248,1,40,saque,Belém,Não Aposentado,5,1
3508,1000.0,7.388152711433764,0,66,transferencia,Natal,Aposentado,4,1
3509,1000.0,10.4532403908456,1,75,compra,São Luís,Aposentado,4,1
3510,1000.0,14.452368112358151,0,63,compra,Recife,Aposentado,2,0
3511,1000.0,14.287315869118714,0,24,saque,Cuiabá,Estudante,4,1
3512,1000.0,7.944191254271861,0,31,compra,São Luís,Não Aposentado,5,1
3513,1000.0,15.588581366479936,1,43,compra,São Paulo,Não Aposentado,5,1
3514,1000.0,20.136823121767907,1,66,compra,Fortaleza,Aposentado,2,0
3515,1000.0,0.6098309306457681,0,52,compra,João Pessoa,Não Aposentado,1,0
3516,1000.0,13.36417586522628,0,30,compra,Curitiba,Não Aposentado,5,1
3517,1000.0,19.647225541586486,0,42,compra,Macapá,Não Aposentado,1,0
3518,1000.0,1.512521886446641,1,36,compra,Campo Grande,Não Aposentado,4,1
3519,1000.0,22.591647953265078,1,66,saque,Porto Velho,Aposentado,3,1
3520,1000.0,9.757385340150105,1,29,compra,São Luís,Estudante,4,1
3521,1000.0,0.5767114102206987,0,46,compra,Recife,Não Aposentado,3,1
3522,1000.0,12.04617568160735,1,62,compra,Goiânia,Aposentado,1,0
3523,1000.0,22.79552864476263,0,41,compra,Boa Vista,Não Aposentado,3,1
3524,1000.0,19.976895748950245,0,30,compra,Manaus,Não Aposentado,1,0
3525,1000.0,7.859981831816789,0,61,saque,João Pessoa,Aposentado,1,0
3526,1000.0,1.3724170733089167,1,76,compra,Brasília,Aposentado,3,1
3527,1000.0,22.563431705407815,1,64,compra,Recife,Aposentado,3,1
3528,1000.0,6.942798375999703,1,70,compra,Natal,Aposentado,1,0
3529,1000.0,6.474641245283711,0,67,compra,Porto Velho,Aposentado,1,1
3530,1000.0,8.931274816444999,0,66,transferencia,Curitiba,Aposentado,2,0
3531,1000.0,13.41722876770913,0,65,compra,Curitiba,Aposentado,1,0
3532,1000.0,4.943456006176763,1,44,compra,Salvador,Não Aposentado,5,1
3533,1000.0,21.69181836888338,0,19,compra,São Luís,Estudante,4,1
3534,1000.0,1.6178974211944253,0,56,compra,Florianópolis,Não Aposentado,4,1
3535,1000.0,1.487210132863094,0,38,compra,Maceió,Não Aposentado,2,1
3536,1000.0,10.368640553759649,0,21,saque,Belém,Estudante,1,0
3537,1000.0,13.052232797467834,1,55,saque,Maceió,Não Aposentado,2,0
3538,1000.0,0.5537182148380708,1,51,compra,Belo Horizonte,Não Aposentado,4,1
3539,1000.0,19.88637930746403,0,32,saque,Boa Vista,Não Aposentado,4,1
3540,1000.0,13.959394732980947,0,70,compra,Curitiba,Aposentado,4,1
3541,1000.0,5.130334912471377,0,32,saque,João Pessoa,Não Aposentado,5,1
3542,1000.0,6.038698578715609,0,34,saque,Goiânia,Não Aposentado,5,1
3543,1000.0,7.6540680874574365,1,64,compra,São Luís,Aposentado,2,0
3544,1000.0,17.49758364234842,0,34,compra,Goiânia,Não Aposentado,1,0
3545,1000.0,7.599369018956484,0,42,saque,Porto Alegre,Não Aposentado,5,1
3546,1000.0,16.465386602553167,0,47,compra,Maceió,Não Aposentado,4,1
3547,1000.0,7.075983905394582,1,18,compra,Natal,Estudante,1,0
3548,1000.0,21.24429319901398,0,22,compra,Curitiba,Estudante,5,1
3549,1000.0,3.4540646062807685,1,73,compra,Teresina,Aposentado,2,0
3550,1000.0,14.014737811621899,0,34,compra,Curitiba,Não Aposentado,3,1
3551,1000.0,13.610099102894798,0,71,compra,Porto Velho,Aposentado,1,1
3552,1000.0,9.17149873499044,0,52,compra,Palmas,Não Aposentado,3,1
3553,1000.0,1.6407863105629499,0,30,compra,Fortaleza,Não Aposentado,4,1
3554,1000.0,7.967356717710573,0,66,compra,Recife,Aposentado,1,0
3555,1000.0,19.72396196922515,0,74,saque,Maceió,Aposentado,3,1
3556,1000.0,22.339082455184663,1,25,compra,Fortaleza,Estudante,4,1
3557,1000.0,10.590852289753544,0,77,compra,Curitiba,Aposentado,1,0
3558,1000.0,22.30793815324865,0,78,compra,Belo Horizonte,Aposentado,1,0
3559,1000.0,0.8213625573675696,0,53,compra,Campo Grande,Não Aposentado,4,1
3560,1000.0,22.511781146570684,0,24,compra,Teresina,Estudante,5,1
3561,1000.0,6.896168271983025,0,30,transferencia,Salvador,Não Aposentado,2,0
3562,1000.0,23.776905375400013,0,72,compra,Cuiabá,Aposentado,1,0
3563,1000.0,20.248795567613158,0,22,saque,Recife,Estudante,4,1
3564,1000.0,14.202053281473194,0,64,compra,Brasília,Aposentado,3,1
3565,1000.0,16.86826679528101,0,74,compra,Porto Alegre,Aposentado,2,0
3566,1000.0,6.9968106348370345,1,62,compra,Porto Alegre,Aposentado,4,1
3567,1000.0,1.0507300199982588,0,66,compra,Belém,Aposentado,4,1
3568,1000.0,15.55916329083654,0,34,compra,Vitória,Não Aposentado,1,0
3569,1000.0,2.397782356725818,0,57,compra,Maceió,Não Aposentado,5,1
3570,1000.0,15.287587877056595,1,77,transferencia,Macapá,Aposentado,1,0
3571,1000.0,1.9602963016576096,0,54,compra,Fortaleza,Não Aposentado,1,0
3572,1000.0,15.767389049929452,0,32,compra,Porto Alegre,Não Aposentado,1,0
3573,1000.0,6.847920203167834,0,75,saque,Fortaleza,Aposentado,4,1
3574,1000.0,8.398868418131293,1,30,saque,Manaus,Não Aposentado,2,0
3575,1000.0,16.370977473233634,0,78,compra,Macapá,Aposentado,1,0
3576,1000.0,12.521977523577341,0,44,saque,Boa Vista,Não Aposentado,5,1
3577,1000.0,4.075880523582072,0,21,compra,Vitória,Estudante,4,1
3578,1000.0,20.55939715200483,0,73,compra,Boa Vista,Aposentado,3,1
3579,1000.0,10.781471942038735,0,26,compra,Campo Grande,Estudante,5,1
3580,1000.0,1.0497035307220823,0,39,compra,Belo Horizonte,Não Aposentado,2,0
3581,1000.0,2.022491436252544,1,31,saque,Vitória,Não Aposentado,1,1
3582,1000.0,8.361516494124304,0,22,compra,Belém,Estudante,2,0
3583,1000.0,13.33776808518177,1,38,transferencia,Boa Vista,Não Aposentado,5,1
3584,1000.0,15.07310019008508,1,53,compra,Porto Alegre,Não Aposentado,2,0
3585,1000.0,23.278728372652683,0,70,transferencia,São Luís,Aposentado,1,0
3586,1000.0,1.7622426309004195,1,30,compra,Porto Alegre,Não Aposentado,5,1
3587,1000.0,19.68097526359612,1,30,compra,Campo Grande,Não Aposentado,5,1
3588,1000.0,8.872591287921047,0,43,compra,Teresina,Não Aposentado,1,0
3589,1000.0,0.24802102497705736,0,46,transferencia,Campo Grande,Não Aposentado,3,1
3590,1000.0,0.22291613054044213,1,39,compra,Teresina,Não Aposentado,1,1
3591,1000.0,7.564074947581656,0,29,compra,Maceió,Estudante,1,0
3592,1000.0,5.106172596342557,1,27,compra,Porto Velho,Estudante,3,1
3593,1000.0,22.1111514162365,1,23,compra,Salvador,Estudante,5,1
3594,1000.0,11.990763562636733,1,54,compra,Florianópolis,Não Aposentado,4,1
3595,1000.0,0.9327025888456824,1,35,compra,Fortaleza,Não Aposentado,4,1
3596,1000.0,0.2677870397982174,0,38,compra,Palmas,Não Aposentado,5,1
3597,1000.0,17.2836529287714,0,33,compra,Campo Grande,Não Aposentado,5,1
3598,1000.0,17.30871188957864,1,41,saque,Campo Grande,Não Aposentado,3,1
3599,1000.0,10.374792193498681,0,43,compra,Curitiba,Não Aposentado,3,1
3600,1000.0,22.236393356151076,0,73,compra,Salvador,Aposentado,1,0
3601,1000.0,0.40116108976924636,0,41,compra,Campo Grande,Não Aposentado,4,1
3602,1000.0,21.482880882161655,1,38,saque,Macapá,Não Aposentado,3,1
3603,1000.0,16.644414115660304,0,56,saque,Boa Vista,Não Aposentado,5,1
3604,1000.0,11.635661157522572,0,64,compra,Fortaleza,Aposentado,4,1
3605,1000.0,10.788861751262026,1,31,compra,Florianópolis,Não Aposentado,2,1
3606,1000.0,0.41903070933677,0,20,saque,Teresina,Estudante,3,1
3607,1000.0,15.425572166460093,0,77,saque,Boa Vista,Aposentado,2,0
3608,1000.0,21.312711643428287,0,74,transferencia,Brasília,Aposentado,2,0
3609,1000.0,10.847746008413445,0,42,compra,Cuiabá,Não Aposentado,1,0
